지점,지점명,일시,평균기온(°C),일강수량(mm),평균 풍속(m/s)
643,세천,2019-12-28,-2,0,.3
643,세천,2019-12-29,1.8,8.5,1.2
643,세천,2019-12-30,3.9,1.5,1.4
643,세천,2019-12-31,-5.6,0,1.9
648,장동,2017-01-01,2,0,.3
648,장동,2017-01-02,3.8,0,.8
648,장동,2017-01-03,1.5,0,.6
648,장동,2017-01-04,2.5,0,.5
648,장동,2017-01-05,4.1,0,1.6
648,장동,2017-01-06,5.1,0,1.7
648,장동,2017-01-07,3.2,0,.5
648,장동,2017-01-08,8.1,0,1
648,장동,2017-01-09,3.1,0,1.1
648,장동,2017-01-10,-1.2,0,.8
648,장동,2017-01-11,-3.3,0,1
648,장동,2017-01-12,-1.1,0,.9
648,장동,2017-01-13,-4.1,0,.9
648,장동,2017-01-14,-6,0,1.3
648,장동,2017-01-15,-7.1,0,.6
648,장동,2017-01-16,-5.6,0,.4
648,장동,2017-01-17,-3.8,0,.3
648,장동,2017-01-18,-1,0,.3
648,장동,2017-01-19,-1.1,0,.5
648,장동,2017-01-20,-2.7,2,1
648,장동,2017-01-21,-3.6,1,.8
648,장동,2017-01-22,-5.4,0,1
648,장동,2017-01-23,-8.3,0,.7
648,장동,2017-01-24,-6.8,0,.5
648,장동,2017-01-25,-6,0,.5
648,장동,2017-01-26,-2,0,.7
648,장동,2017-01-27,0,.5,1.5
648,장동,2017-01-28,-1.1,0,.5
648,장동,2017-01-29,2.5,5,.4
648,장동,2017-01-30,-2.9,1.5,.7
648,장동,2017-01-31,-5.4,0,.5
648,장동,2017-02-01,-3,0,.8
648,장동,2017-02-02,-2.8,0,.6
648,장동,2017-02-03,.5,0,.6
648,장동,2017-02-04,1.8,0,.3
648,장동,2017-02-05,2.7,0,.6
648,장동,2017-02-06,-.7,0,1.1
648,장동,2017-02-07,-1.7,0,.5
648,장동,2017-02-08,-.6,0,.6
648,장동,2017-02-09,-2.7,0,1.6
648,장동,2017-02-10,-4.5,0,1.3
648,장동,2017-02-11,-3,0,1.1
648,장동,2017-02-12,-1.3,0,.7
648,장동,2017-02-13,-.6,.5,.6
648,장동,2017-02-14,.6,0,.7
648,장동,2017-02-15,.5,0,.4
648,장동,2017-02-16,6,1,1
648,장동,2017-02-17,3.8,1.5,1.4
648,장동,2017-02-18,-2,0,.9
648,장동,2017-02-19,2.3,3,.9
648,장동,2017-02-20,1,15,1.3
648,장동,2017-02-21,-.6,0,.6
648,장동,2017-02-22,3.2,14,1.3
648,장동,2017-02-23,.5,0,1.3
648,장동,2017-02-24,-.3,0,1
648,장동,2017-02-25,2.1,0,.9
648,장동,2017-02-26,2.8,0,.7
648,장동,2017-02-27,2.4,0,.5
648,장동,2017-02-28,3.6,0,.7
648,장동,2017-03-01,5.4,0,.7
648,장동,2017-03-02,2.5,2,1.2
648,장동,2017-03-03,2.5,0,.7
648,장동,2017-03-04,4.2,0,.6
648,장동,2017-03-05,5.5,0,.7
648,장동,2017-03-06,1.3,0,1.5
648,장동,2017-03-07,-.5,.5,1.3
648,장동,2017-03-08,1,0,1.3
648,장동,2017-03-09,3.6,0,1.8
648,장동,2017-03-10,3.6,0,.8
648,장동,2017-03-11,5.2,0,.6
648,장동,2017-03-12,6.8,0,.7
648,장동,2017-03-13,6.2,0,.8
648,장동,2017-03-14,3.6,0,1
648,장동,2017-03-15,3.5,0,.6
648,장동,2017-03-16,4.3,0,.9
648,장동,2017-03-17,5.5,0,.6
648,장동,2017-03-18,6.8,0,.7
648,장동,2017-03-19,7.4,0,.6
648,장동,2017-03-20,7.8,0,.9
648,장동,2017-03-21,6.7,0,1.1
648,장동,2017-03-22,6,0,.8
648,장동,2017-03-23,7.1,0,.7
648,장동,2017-03-24,8.2,0,.9
648,장동,2017-03-25,6.5,1,1.7
648,장동,2017-03-26,5.8,0,.7
648,장동,2017-03-27,4.4,4,.9
648,장동,2017-03-28,6.1,0,.9
648,장동,2017-03-29,7.9,1,1
648,장동,2017-03-30,9.3,0,.8
648,장동,2017-03-31,9.1,2.5,1.3
648,장동,2017-04-01,6.6,3,.9
648,장동,2017-04-02,7.3,0,.9
648,장동,2017-04-03,9.8,0,1.3
648,장동,2017-04-04,12.1,0,.9
648,장동,2017-04-05,11.9,14.5,1.3
648,장동,2017-04-06,13.1,18.5,1.4
648,장동,2017-04-07,15,0,1.2
648,장동,2017-04-08,14.2,0,.9
648,장동,2017-04-09,12.7,0,2.5
648,장동,2017-04-10,13.7,0,3.1
648,장동,2017-04-11,11.1,13,1.1
648,장동,2017-04-12,10.3,0,1.3
648,장동,2017-04-13,11.3,0,1.8
648,장동,2017-04-14,14.2,0,1.9
648,장동,2017-04-15,16.2,0,1.5
648,장동,2017-04-16,17.3,0,.6
648,장동,2017-04-17,12,28,.7
648,장동,2017-04-18,12.8,.5,1.5
648,장동,2017-04-19,11.7,0,1.4
648,장동,2017-04-20,9.6,1.5,.5
648,장동,2017-04-21,10.7,0,.7
648,장동,2017-04-22,12.4,0,.8
648,장동,2017-04-23,12.9,0,1.2
648,장동,2017-04-24,13,0,1
648,장동,2017-04-25,15.1,0,1.1
648,장동,2017-04-26,13.7,.5,1.2
648,장동,2017-04-27,11.7,0,1.3
648,장동,2017-04-28,14.7,0,2.5
648,장동,2017-04-29,16.7,0,2.1
648,장동,2017-04-30,18.9,0,2.1
648,장동,2017-05-01,18.3,0,1.4
648,장동,2017-05-02,17.6,0,1.3
648,장동,2017-05-03,17.7,0,.6
648,장동,2017-05-04,18.4,0,.6
648,장동,2017-05-05,19.5,0,1.1
648,장동,2017-05-06,15,0,1.5
648,장동,2017-05-07,16,0,1.9
648,장동,2017-05-08,15.9,0,1.1
648,장동,2017-05-09,14.2,8,1.9
648,장동,2017-05-10,14.5,2,1.2
648,장동,2017-05-11,16.6,0,.7
648,장동,2017-05-12,17.9,0,.7
648,장동,2017-05-13,16.4,.5,1.1
648,장동,2017-05-14,14.9,0,1.7
648,장동,2017-05-15,15.4,0,1.9
648,장동,2017-05-16,14.9,0,1
648,장동,2017-05-17,16,0,.7
648,장동,2017-05-18,17.4,0,.7
648,장동,2017-05-19,18.5,0,.9
648,장동,2017-05-20,17.9,0,.8
648,장동,2017-05-21,18.3,0,.6
648,장동,2017-05-22,19,0,.8
648,장동,2017-05-23,18.7,0,.6
648,장동,2017-05-24,18.2,9.5,.6
648,장동,2017-05-25,17.6,0,1.4
648,장동,2017-05-26,14.5,0,1.1
648,장동,2017-05-27,16.5,0,1
648,장동,2017-05-28,19.6,0,1.6
648,장동,2017-05-29,22.9,0,2.1
648,장동,2017-05-30,21.1,0,.9
648,장동,2017-05-31,19.6,0,.8
648,장동,2017-06-01,20.1,0,1.1
648,장동,2017-06-02,17.4,0,1
648,장동,2017-06-03,18.2,0,1.1
648,장동,2017-06-04,17.9,0,.8
648,장동,2017-06-05,19.9,0,1.3
648,장동,2017-06-06,16.8,11.5,2.1
648,장동,2017-06-07,16.9,3.5,1.1
648,장동,2017-06-08,18.8,0,1.2
648,장동,2017-06-09,20.5,0,1.9
648,장동,2017-06-10,20.5,0,1.4
648,장동,2017-06-11,20.4,0,1.4
648,장동,2017-06-12,19.9,0,2.2
648,장동,2017-06-13,19.5,0,1.5
648,장동,2017-06-14,19,0,.9
648,장동,2017-06-15,20.8,0,1.4
648,장동,2017-06-16,22.7,0,1.3
648,장동,2017-06-17,21.8,0,.8
648,장동,2017-06-18,22.2,0,.8
648,장동,2017-06-19,22.9,0,.8
648,장동,2017-06-20,22.1,0,.7
648,장동,2017-06-21,22.3,0,1.1
648,장동,2017-06-22,22.3,0,.8
648,장동,2017-06-23,24.2,0,.7
648,장동,2017-06-24,21.7,2,.7
648,장동,2017-06-25,22.7,.5,1
648,장동,2017-06-26,21.5,3.5,2
648,장동,2017-06-27,22.1,24,1.4
648,장동,2017-06-28,23.5,3.5,.9
648,장동,2017-06-29,23.6,0,.6
648,장동,2017-06-30,24.5,0,.6
648,장동,2017-07-01,22.1,15,.5
648,장동,2017-07-02,23.9,55.5,.8
648,장동,2017-07-03,23.9,76,1.2
648,장동,2017-07-04,24.4,38.5,1.1
648,장동,2017-07-05,25.4,0,.7
648,장동,2017-07-06,24.1,6.5,.9
648,장동,2017-07-07,24.7,1,.5
648,장동,2017-07-08,24.2,101.5,.7
648,장동,2017-07-09,25.1,38.5,.7
648,장동,2017-07-10,24.5,33,.7
648,장동,2017-07-11,25.2,1,1.4
648,장동,2017-07-12,25.3,0,.6
648,장동,2017-07-13,25,0,.5
648,장동,2017-07-14,24.9,.5,.9
648,장동,2017-07-15,23.4,27,1.1
648,장동,2017-07-16,24.9,0,1.1
648,장동,2017-07-17,23.7,10,.9
648,장동,2017-07-18,24,2.5,.9
648,장동,2017-07-19,25.3,0,.7
648,장동,2017-07-20,26.3,0,.6
648,장동,2017-07-21,27.5,0,.9
648,장동,2017-07-22,27.6,0,1.2
648,장동,2017-07-23,26,2,1.3
648,장동,2017-07-24,26.3,3,.9
648,장동,2017-07-25,26.1,10.5,1.7
648,장동,2017-07-26,25.6,0,2.7
648,장동,2017-07-27,24.6,0,1.1
648,장동,2017-07-28,26,6,.8
648,장동,2017-07-29,24.7,.5,2.5
648,장동,2017-07-30,25.1,0,1.1
648,장동,2017-07-31,23,55.5,.6
648,장동,2017-08-01,24.3,9,.6
648,장동,2017-08-02,26.4,0,1.4
648,장동,2017-08-03,26.1,0,2.8
648,장동,2017-08-04,27.2,0,1.4
648,장동,2017-08-05,28.8,0,1.1
648,장동,2017-08-06,27.8,.5,1.1
648,장동,2017-08-07,26.1,0,.7
648,장동,2017-08-08,25,0,.5
648,장동,2017-08-09,22.6,53.5,.6
648,장동,2017-08-10,24.4,6,.5
648,장동,2017-08-11,24.5,0,.6
648,장동,2017-08-12,24.8,0,1.1
648,장동,2017-08-13,23,.5,2.4
648,장동,2017-08-14,21.3,73.5,2.2
648,장동,2017-08-15,21.9,36.5,2.1
648,장동,2017-08-16,23.1,24.5,1.8
648,장동,2017-08-17,23.5,2,1.3
648,장동,2017-08-18,23.6,0,.5
648,장동,2017-08-19,23.2,2,.9
648,장동,2017-08-20,24.2,4.5,2.5
648,장동,2017-08-21,23.2,35.5,.9
648,장동,2017-08-22,25.3,0,.7
648,장동,2017-08-23,26.7,2,1
648,장동,2017-08-24,25.5,58.5,1.6
648,장동,2017-08-25,23.3,0,.5
648,장동,2017-08-26,20.6,0,.6
648,장동,2017-08-27,20.9,0,.5
648,장동,2017-08-28,22.6,49,.8
648,장동,2017-08-29,19,0,.9
648,장동,2017-08-30,16,.5,.2
648,장동,2017-08-31,18.7,0,.5
648,장동,2017-09-01,18.9,0,.5
648,장동,2017-09-02,18.6,0,.7
648,장동,2017-09-03,19.1,0,.5
648,장동,2017-09-04,19.9,0,.9
648,장동,2017-09-05,19.5,.5,.4
648,장동,2017-09-06,19,3,.1
648,장동,2017-09-07,19.5,0,.3
648,장동,2017-09-08,20.3,0,.2
648,장동,2017-09-09,19.8,0,.1
648,장동,2017-09-10,20.2,0,.3
648,장동,2017-09-11,18.7,82.5,1.4
648,장동,2017-09-12,19.3,0,.3
648,장동,2017-09-13,17.1,0,.4
648,장동,2017-09-14,18.4,0,.7
648,장동,2017-09-15,20.2,0,2.1
648,장동,2017-09-16,19.3,0,1.7
648,장동,2017-09-17,18.9,0,.6
648,장동,2017-09-18,18.6,0,.9
648,장동,2017-09-19,20.9,0,1.4
648,장동,2017-09-20,17.2,0,.8
648,장동,2017-09-21,15.9,0,.5
648,장동,2017-09-22,17.3,0,.4
648,장동,2017-09-23,18,0,.4
648,장동,2017-09-24,20.3,0,.5
648,장동,2017-09-25,20.5,0,.5
648,장동,2017-09-26,20.8,0,1.3
648,장동,2017-09-27,17.4,32.5,.7
648,장동,2017-09-28,17.6,0,.8
648,장동,2017-09-29,12.9,0,.5
648,장동,2017-09-30,14.5,0,.5
648,장동,2017-10-01,14.6,12,.7
648,장동,2017-10-02,17.3,3,.5
648,장동,2017-10-03,15.9,0,.5
648,장동,2017-10-04,15.3,0,1.2
648,장동,2017-10-05,16.8,0,2.6
648,장동,2017-10-06,15.7,1.5,1
648,장동,2017-10-07,17.7,.5,.5
648,장동,2017-10-08,18.3,0,.4
648,장동,2017-10-09,19.2,0,.4
648,장동,2017-10-10,20.1,0,.5
648,장동,2017-10-11,16,9,.8
648,장동,2017-10-12,10.9,2,.3
648,장동,2017-10-13,9.6,0,.5
648,장동,2017-10-14,11.1,0,.6
648,장동,2017-10-15,12.6,0,.8
648,장동,2017-10-16,13.5,0,.5
648,장동,2017-10-17,13.3,0,.6
648,장동,2017-10-18,15,0,2.1
648,장동,2017-10-19,13.9,0,.9
648,장동,2017-10-20,13.2,0,.3
648,장동,2017-10-21,13,0,.6
648,장동,2017-10-22,13.7,0,1
648,장동,2017-10-23,10.3,0,.6
648,장동,2017-10-24,10.3,0,.5
648,장동,2017-10-25,9.9,0,.3
648,장동,2017-10-26,10.8,0,.3
648,장동,2017-10-27,12.2,0,.1
648,장동,2017-10-28,13,0,.7
648,장동,2017-10-29,10.1,0,.9
648,장동,2017-10-30,4.7,0,.6
648,장동,2017-10-31,6.3,0,.4
648,장동,2017-11-01,10.9,0,.6
648,장동,2017-11-02,11.6,0,.3
648,장동,2017-11-03,9.9,0,.6
648,장동,2017-11-04,5.8,0,.5
648,장동,2017-11-05,5.2,0,.4
648,장동,2017-11-06,6.9,0,.4
648,장동,2017-11-07,11.5,0,.3
648,장동,2017-11-08,11.7,0,.6
648,장동,2017-11-09,6.1,0,.3
648,장동,2017-11-10,8.8,.5,1
648,장동,2017-11-11,3.7,0,.7
648,장동,2017-11-12,3.2,0,.3
648,장동,2017-11-13,6.8,0,.6
648,장동,2017-11-14,6.6,0,.8
648,장동,2017-11-15,4.7,0,.9
648,장동,2017-11-16,.7,0,.4
648,장동,2017-11-17,3.8,.5,.5
648,장동,2017-11-18,-.4,0,1.4
648,장동,2017-11-19,-1.6,0,.6
648,장동,2017-11-20,1.9,0,.6
648,장동,2017-11-21,.1,0,.4
648,장동,2017-11-22,4.2,0,.7
648,장동,2017-11-23,-.6,1.5,.6
648,장동,2017-11-24,0,5,.5
648,장동,2017-11-25,4.9,0,1.2
648,장동,2017-11-26,5.6,2.5,1.1
648,장동,2017-11-27,1.2,0,.3
648,장동,2017-11-28,3.9,0,.3
648,장동,2017-11-29,5.1,0,.9
648,장동,2017-11-30,-1,0,.9
648,장동,2017-12-01,-1.9,0,.4
648,장동,2017-12-02,-.2,0,.1
648,장동,2017-12-03,3.4,0,.3
648,장동,2017-12-04,1.2,0,.8
648,장동,2017-12-05,-4.2,0,.6
648,장동,2017-12-06,-.1,1,.3
648,장동,2017-12-07,2.3,3.5,.6
648,장동,2017-12-08,-2.3,0,.8
648,장동,2017-12-09,.1,0,.3
648,장동,2017-12-10,2.9,1.5,1
648,장동,2017-12-11,-4.3,0,1.2
648,장동,2017-12-12,-7.6,0,.7
648,장동,2017-12-13,-7.5,0,.6
648,장동,2017-12-14,-6,0,.3
648,장동,2017-12-15,-2,0,.4
648,장동,2017-12-16,-3,0,1.1
648,장동,2017-12-17,-6.5,0,.5
648,장동,2017-12-18,.1,0,1.3
648,장동,2017-12-19,-3.2,0,.8
648,장동,2017-12-20,-2.3,.5,.6
648,장동,2017-12-21,-1.8,0,.4
648,장동,2017-12-22,.1,0,.4
648,장동,2017-12-23,2.8,0,.4
648,장동,2017-12-24,3.1,23,.7
648,장동,2017-12-25,-1.1,0,1
648,장동,2017-12-26,-1.6,0,1
648,장동,2017-12-27,-6.1,0,.6
648,장동,2017-12-28,-2.4,0,.3
648,장동,2017-12-29,1.8,0,.4
648,장동,2017-12-30,2.5,1,.4
648,장동,2017-12-31,.5,1.5,.9
648,장동,2018-01-01,-2.3,0,.4
648,장동,2018-01-02,-2.1,0,.3
648,장동,2018-01-03,-3.7,0,.7
648,장동,2018-01-04,-3.4,0,.4
648,장동,2018-01-05,-2,0,.5
648,장동,2018-01-06,-3,0,.4
648,장동,2018-01-07,-1.9,0,.4
648,장동,2018-01-08,.9,1,.6
648,장동,2018-01-09,-2.6,2.5,1
648,장동,2018-01-10,-6.2,4.5,.7
648,장동,2018-01-11,-10.5,0,.6
648,장동,2018-01-12,-9.9,0,.5
648,장동,2018-01-13,-3.7,0,.3
648,장동,2018-01-14,-2,0,.3
648,장동,2018-01-15,3.5,0,.7
648,장동,2018-01-16,2.6,2,.4
648,장동,2018-01-17,2.8,11.5,.4
648,장동,2018-01-18,2.5,0,.5
648,장동,2018-01-19,-1.4,0,.3
648,장동,2018-01-20,-.9,0,.3
648,장동,2018-01-21,-.3,0,.3
648,장동,2018-01-22,2.3,.5,.9
648,장동,2018-01-23,-7.4,0,1.4
648,장동,2018-01-24,-11.9,0,1.1
648,장동,2018-01-25,-11.2,0,1
648,장동,2018-01-26,-12,0,1
648,장동,2018-01-27,-9.7,0,.4
648,장동,2018-01-28,-4.2,0,.8
648,장동,2018-01-29,-7.8,0,.7
648,장동,2018-01-30,-5.4,0,.6
648,장동,2018-01-31,-.6,0,.6
648,장동,2018-02-01,-3.9,0,.5
648,장동,2018-02-02,-4.5,0,.3
648,장동,2018-02-03,-5.2,0,1.4
648,장동,2018-02-04,-8.3,0,.8
648,장동,2018-02-05,-8.3,0,.9
648,장동,2018-02-06,-9,0,1
648,장동,2018-02-07,-9.1,0,.5
648,장동,2018-02-08,-5.7,0,.4
648,장동,2018-02-09,.2,0,.6
648,장동,2018-02-10,-.3,0,1.1
648,장동,2018-02-11,-4.3,0,1.1
648,장동,2018-02-12,-6,.5,1
648,장동,2018-02-13,-2.1,.5,1.3
648,장동,2018-02-14,4.6,0,1.4
648,장동,2018-02-15,-.6,0,.8
648,장동,2018-02-16,-1,0,.6
648,장동,2018-02-17,-2.5,0,1.1
648,장동,2018-02-18,-1.5,0,.2
648,장동,2018-02-19,.5,0,.4
648,장동,2018-02-20,.8,0,.6
648,장동,2018-02-21,-1.3,0,.7
648,장동,2018-02-22,-1.1,0,.8
648,장동,2018-02-23,5.1,.5,2
648,장동,2018-02-24,4.4,0,1.1
648,장동,2018-02-25,2.1,0,.7
648,장동,2018-02-26,1.7,0,.5
648,장동,2018-02-27,4,0,.8
648,장동,2018-02-28,4.2,36.5,2
648,장동,2018-03-01,1.7,1,1.7
648,장동,2018-03-02,-.5,0,.7
648,장동,2018-03-03,6.3,0,.5
648,장동,2018-03-04,,0,1.1
648,장동,2018-03-05,4.6,7,
648,장동,2018-03-06,3.8,0,.8
648,장동,2018-03-07,5,4.5,3.4
648,장동,2018-03-08,1.8,14,.3
648,장동,2018-03-09,2.3,0,.6
648,장동,2018-03-10,2.7,0,.9
648,장동,2018-03-11,5.8,0,.8
648,장동,2018-03-12,6.6,0,.8
648,장동,2018-03-13,10.7,0,1.3
648,장동,2018-03-14,13.5,0,.8
648,장동,2018-03-15,12,15.5,.5
648,장동,2018-03-16,5.6,1,2.1
648,장동,2018-03-17,5.6,0,1.4
648,장동,2018-03-18,6.4,7.5,.4
648,장동,2018-03-19,7.5,25.5,1.7
648,장동,2018-03-20,5.3,0,2.9
648,장동,2018-03-21,.7,11,1
648,장동,2018-03-22,4.2,1,1
648,장동,2018-03-23,4.5,0,.8
648,장동,2018-03-24,6.9,0,1.1
648,장동,2018-03-25,9,0,.9
648,장동,2018-03-26,10.2,0,.8
648,장동,2018-03-27,12.5,0,1.4
648,장동,2018-03-28,12.9,0,1.3
648,장동,2018-03-29,13.5,0,.4
648,장동,2018-03-30,13.2,0,2.1
648,장동,2018-03-31,13.2,0,.8
648,장동,2018-04-01,13.7,0,.7
648,장동,2018-04-02,15.7,0,1
648,장동,2018-04-03,17.1,0,.9
648,장동,2018-04-04,11.6,23,2.3
648,장동,2018-04-05,7.4,16,3
648,장동,2018-04-06,7,20,1.3
648,장동,2018-04-07,4.6,0,1.8
648,장동,2018-04-08,7.1,0,2
648,장동,2018-04-09,9.4,0,.7
648,장동,2018-04-10,15,.5,1.7
648,장동,2018-04-11,13.9,13.5,1.8
648,장동,2018-04-12,11.3,0,.9
648,장동,2018-04-13,11.8,0,1.7
648,장동,2018-04-14,8.2,30,1.5
648,장동,2018-04-15,9.2,0,1.3
648,장동,2018-04-16,9.6,0,.8
648,장동,2018-04-17,11.7,0,.7
648,장동,2018-04-18,11.3,0,.8
648,장동,2018-04-19,12.8,0,1.2
648,장동,2018-04-20,16.8,0,.7
648,장동,2018-04-21,17.4,0,.9
648,장동,2018-04-22,14.6,2,1.9
648,장동,2018-04-23,10.6,31,3.7
648,장동,2018-04-24,10.8,5.5,1.6
648,장동,2018-04-25,11.5,0,.6
648,장동,2018-04-26,13,0,.8
648,장동,2018-04-27,13.7,0,.9
648,장동,2018-04-28,13.5,0,1.1
648,장동,2018-04-29,14.2,0,1
648,장동,2018-04-30,17.9,0,.8
648,장동,2018-05-01,18.9,0,.5
648,장동,2018-05-02,16.2,8.5,1.3
648,장동,2018-05-03,11.3,0,1.8
648,장동,2018-05-04,14.2,0,2
648,장동,2018-05-05,18,0,1.8
648,장동,2018-05-06,14.7,16,.9
648,장동,2018-05-07,15.5,3.5,.9
648,장동,2018-05-08,15.3,0,2.9
648,장동,2018-05-09,13,0,1.1
648,장동,2018-05-10,14.8,0,.9
648,장동,2018-05-11,15.2,0,.8
648,장동,2018-05-12,13.9,22,.4
648,장동,2018-05-13,16.1,2,1
648,장동,2018-05-14,17.4,0,.7
648,장동,2018-05-15,20.3,0,.4
648,장동,2018-05-16,23.1,.5,.7
648,장동,2018-05-17,23.7,0,.5
648,장동,2018-05-18,18.5,17.5,1.1
648,장동,2018-05-19,15.9,0,2.4
648,장동,2018-05-20,16,0,2.2
648,장동,2018-05-21,15.5,0,2.6
648,장동,2018-05-22,16.8,7.5,.8
648,장동,2018-05-23,16.6,24.5,1
648,장동,2018-05-24,16.5,0,1.1
648,장동,2018-05-25,16.8,0,.5
648,장동,2018-05-26,19.1,0,.5
648,장동,2018-05-27,18.1,0,.4
648,장동,2018-05-28,20.4,0,1
648,장동,2018-05-29,21.1,0,.7
648,장동,2018-05-30,20.3,0,.9
648,장동,2018-05-31,18,0,.8
648,장동,2018-06-01,20.6,0,.7
648,장동,2018-06-02,20.4,0,.6
648,장동,2018-06-03,20.7,0,.7
648,장동,2018-06-04,20.8,0,.9
648,장동,2018-06-05,20.8,0,1
648,장동,2018-06-06,21.5,0,.7
648,장동,2018-06-07,21.6,0,.6
648,장동,2018-06-08,20.1,0,.6
648,장동,2018-06-09,20.4,.5,2.6
648,장동,2018-06-10,19.3,0,3.5
648,장동,2018-06-11,18.5,0,2.1
648,장동,2018-06-12,19.1,0,.8
648,장동,2018-06-13,20.5,0,1.4
648,장동,2018-06-14,20.4,0,3.2
648,장동,2018-06-15,19.4,0,2.9
648,장동,2018-06-16,19.8,0,2.2
648,장동,2018-06-17,20.7,0,.8
648,장동,2018-06-18,22.7,0,.6
648,장동,2018-06-19,19,2.5,.4
648,장동,2018-06-20,20.9,0,.7
648,장동,2018-06-21,20.9,0,.8
648,장동,2018-06-22,21.6,0,.5
648,장동,2018-06-23,21.6,0,1.2
648,장동,2018-06-24,23.5,0,1
648,장동,2018-06-25,23.1,0,.6
648,장동,2018-06-26,22.1,34,1.1
648,장동,2018-06-27,23.9,38.5,1.6
648,장동,2018-06-28,22.9,0,.9
